product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,category_level_1,category_level_2,category_level_3,category_level_4,category_level_5,brand,is_branded,word_count,feature_count,specification_density,log_price,log_actual_price,popularity_score,price_premium,price_ratio,category_price_index,category_discount_index
"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1345.0,2295.0,41,4.2,17413.0,"Easy to Use: This wireless keyboard and mouse combo features 8 multimedia hotkeys for instant access to the Internet, email, play/pause, and volume so you can easily check out your favorite sites.|Comfortable Mouse: This compact wireless mouse is designed to be equally comfortable for both left- and right-handed users, plus its smooth cursor control allows easy navigation on most surfaces.|Favorite Wireless Combo: MK270 brings together familiar typing, wireless freedom, and long battery life; no wonder this is the world's top-selling combo(4).|Durable and Resilient: This full-size wireless keyboard features a spill-resistant design (2), durable keys and sturdy tilt legs with adjustable height. Wireless range: 10 m|Type in Comfort: The design of this keyboard creates a comfortable typing experience thanks to the low-profile, quiet keys and standard layout with full-size F-keys, number pad, and arrow keys.|Reliable Plug and Play: The USB receiver provides a reliable wireless connection up to 33 ft (1), so you can forget about drop-outs and delays and you can take it wherever you use your computer.|SYSTEM COMPATIBILITY: Windows XP, Windows Vista, Windows 7,Windows 8, 10, 11 or later USB port.",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboard&MouseSets,Unknown,Logitech,0,182,30,0.16483515577828814,7.204892510204673,7.738923757439457,9.765029759388561,950.0,0.5860566423265505,3.8538680844163875,0.758917850778496
"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",Electronics|Cameras&Photography|Accessories|Tripods&Monopods|TripodLegs,349.0,995.0,65,4.2,6676.0,"The mini tripod works with most Smartphones, GoPro, DSLR and compact cameras|High quality tripod equipped with non skid rubber feet for extra solid grip , even in a tilted position.|Digitek Portable Mini Tripod with 3 Leg Base for All Mobile phones",Electronics,Cameras&Photography,Accessories,Tripods&Monopods,TripodLegs,MI,1,41,7,0.17073166567520348,5.857933154483459,6.903747257584598,8.806424063857868,646.0,0.35075376531905766,0.24946390100454682,1.2787998680996668
"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|EthernetCables,287.0,499.0,42,4.4,8076.0,"✔️HIGH-PERFORMANCE INTERNET CABLE IS CAT6 RATED - The Ethernet cord with 24 AWG CCA wire provides universal connectivity for LAN network components such as PCs, computer servers, printers, routers, switch boxes, TV, Gaming Devices, network media players, NAS, VoIP phones, PoE devices, and more.|✔️UPTO 10 GIGABIT SPEED - This FEDUS rated cat 6 lan cable is 24 AWG with 4 pairs (8 conductors). Suitable for 1 and 5 Gigabit speed up to 328 feet and 10 Gigabit speed up to 165ft depending on the installation environment. Bandwidth tested up to 550 MHz. Supports PoE, PoE+, and PoE++ (IEEE 802.3af/at/bt) up to 60W and 300V DC.|✔️THE RJ45 METAL-SHIELDED CONNECTORS WITH GOLD-PLATED CONTACTS - Metal-shielded shell eliminate cross-talk and prevents electromagnetic interference (EMI) that be caused by nearby power lines or appliances, molded strain-relief boots, and Snagless molds resist corrosion, provide durability, and ensure a secure connection; CCA Ethernet cables enhance cable performance and comply with specifications for communications cables|✔️FLEXIBLE AND DURABLE - RJ45 cable with high bandwidth of up to 550 MHz guarantees high-speed data transfer for server applications, cloud computing, video surveillance, and online high-definition video streaming|✔️LIFETIME FRIENDLY CUSTOMER SERVICE ? 6 Month worry-free warranty. Each Cat 6 internet cable goes through rigorous testing to ensure a secure wired internet connection with exceptional speed and reliability. If for any reason you are not satisfied with the item, you will get a replacement|✔️QUALITY CONTROL - Each Cat 6 internet cable goes through rigorous testing to ensure a secure wired internet connection with exceptional speed and reliability.",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,EthernetCables,FEDUS,0,255,36,0.14117646505190332,5.662960480135946,6.214608098422191,8.996775795442296,212.0,0.5751502890751445,0.8223495466375489,0.7774280422608985
"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,599.0,599.0,0,4.3,355.0,USB Type-C to Type-C cable with universal compatibility|1m Length & Reversible design|High Speed Data/Charging with USB 2.0,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Samsung,1,17,4,0.23529397923883574,6.396929655216146,6.396929655216146,5.87493073085203,0.0,0.9999999833055095,1.716332329044919,0.0
Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),Computers&Accessories|ExternalDevices&DataStorage|PenDrives,349.0,450.0,22,4.1,18656.0,"Large loop easily attaches to key rings|Practical cap protects the USB plug|Multiple colour options by capacity|Backed by a five-year warranty, free technical support and legendary Kingston reliability",Computers&Accessories,ExternalDevices&DataStorage,PenDrives,Unknown,Unknown,Kingston,0,27,5,0.18518511659810497,5.857933154483459,6.111467339502679,9.833976689772,101.0,0.7755555383209881,0.9999999713467058,0.4072242126128516
"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,879.0,1109.0,21,4.4,31599.0,"Duracell Rechargeable AA 2500 mAh batteries are our #1 longest-lasting per charge (for rechargeable AA size, per charge in same device)|Duracell Rechargeable AA 2500 mAh batteries stay charged for up to 12 months, when not in use|Unused Duracell Rechargeable AA 2500 mAh batteries are guaranteed to last 5 years|Duracell Rechargeable AA 2500 mAh batteries come pre-charged, ready to use|Duracell Rechargeable 2500 mAh AA batteries can be recharged 100's times|Ideal for wireless video game controllers, baby toys, wireless electronics and more|They are available in AA 2500mAh and AAA 900mAh sizes",Electronics,GeneralPurposeBatteries&BatteryChargers,DisposableBatteries,Unknown,Unknown,Duracell,0,89,12,0.13483144552455667,6.779921907472252,7.01211529430638,10.360912399575003,230.0,0.7926059441604514,0.628305928318042,0.41315072661681546
"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,80,3.9,1075.0,"Universal Compatibility: Solero T351 USB charging cable connects USB Type-C devices with USB Type-C devices like laptops, hard drives, power banks, wall chargers, car chargers, etc.|Ultimate Speed Charging: The built-in superconductivity copper wires enable a secure and real 3.5Amps output to charge your device at a super-fast charging speed.|Fast Data Sync: Comply with USB 2.0 Type C standard, this USB 2.0 C to C cable support data transfer speeds up to 480Mbps, which allows you to transfer 100 songs every 5 seconds.|Ultra Durability: Connectors with molded strain relief enable this Type-C cable to resist 10,000+ plug and unplug tests. Premium PVC cable exterior enables it to withstand 10,000+ bending tests.|1 Meter Long: Engineered & tested for compatibility with all USB-C devices, ensuring safe charging. Its flexible design offers users a tangle-free experience. 6 months warranty from the manufacturer.",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,pTron,0,138,26,0.18840578344885628,5.298317366548036,6.907755278982137,6.98100574072173,800.0,0.19919919720521326,0.5702005567277778,1.4808153185921875
"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 1000mAh Ni-CD (Pack of 4)",Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,250.0,250.0,0,3.9,13971.0,"Functional design: International Standard universally compatible 4 pcs of rechargeable Ni-Cd batteries. Batteries needs to be charged before first use|Capacity:Best in Industry 1000mAh capacity batteries with no memory effect so they can be charged or discharged as needed without loss of capacity|Discharge: Batteries are equipped with low self discharge mechanism to hold charge upto 80% for 12 months without use|Compatibility: Envie AA Batteries are compatible with numerous devices including Remote Controls, Electronic Toys, Flashlights, Torches and various other devices. Batteries also support Quick Charge mechanism which can be done via any smart or quick charger|Environment friendly:Envie batteries provide you a safe and stable highy protected environment friendly energy solution",Electronics,GeneralPurposeBatteries&BatteryChargers,RechargeableBatteries,Unknown,Unknown,ENVIE®,0,109,10,0.09174311084925588,5.5254529391317835,5.5254529391317835,9.544810605926722,0.0,0.9999999600000016,0.17869906948749772,0.0
"ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Calling, Volume Control, Multifunction Button, 14Mm Drivers, Stylish Eartip,1.2 Meter Durable Cable and Lightweight Design(Red)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",199.0,499.0,60,3.6,2492.0,"Get the detailed trebles, thumping bass and warm tone vocals with the ZEB-BUDS 30 3.5mm stereo earphones. The 14mm drivers are designed to deliver audio suitable for all users.;Compatible with smartphones, tablets, Laptops etc.,|In-line microphone supporting calling function, so you can take calls on the go with just a single button click.;High quality microphone provides you with clear audio while on calls.|Control volume with the easy to use volume control buttons, provided along the in-line control pod. It also has a multifunctional button to play / pause / control calls.;Get the advantage of 1.2 meter long and durable connector cable, to connect with Laptops and tablets.|Enjoy music, movies, games and binge watch series for long hours, with the comfort of lightweight and stylish in-ear designed eartips.;The earphone has a cable management joint, so you can wear it without tangles.; Available in multiple color variants to suit your style.|Warranty Description: 6 Months; Size Name: Free Size",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,Unknown,MI,1,155,29,0.18709676212278953,5.298317366548036,6.214608098422191,7.821242083523558,300.0,0.39879758719844516,0.14224445931204818,1.1804306474766155
"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,899.0,1900.0,53,4.4,13552.0,"Fast Charge: When Used With An 18W Or Higher Usb-C Wall Charger With Power Delivery You Can Charge Your Iphone To 50% Battery In Just 30 Minutes - Supported Models Include Iphone 8, 8 Plus, X, Xs, Xr, Xs Max, 11, 11 Pro, 11 Pro Max, Ipads, And More. High-Speed Data Transfer: Up To 480 Mbps For Transferring Music, Movies, And More In Seconds|Durable Friendly Design: Built With Top Rated Materials And Tested To Withstand Up To X Bend Cycles And Features Textured Grooves On Connector Ends For Improved Grip|Certified Chip: Apple Mfi Certified Charging And Syncing Cable For Your Apple Devices With Improved Chipset To Ensure Full Compatibility|This Cable Is Not Compatible With Standard Usb Chargers / Laptop Ports. Works Only With Type C Adapters And Laptop Ports. Please Check The Port Of Your Adapter Before Buying The Cable.|Connector Type: Usb Type C",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,AmazonBasics,1,144,21,0.14583332320601922,6.802394763324311,7.550135342488429,9.514363204016016,1001.0,0.4731578922465374,2.575931158282775,0.9810401485673241
"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,80,4.0,575.0,"[USB C To USB C Cord 1M] With This 1 Meter USB C Fast Charger Cable, You Can Enjoy Convenient Charging for Your USB C Laptops, Tablets, And Smartphones. Perfect For Used on Sofas, Beds, In the Car, And Other Places.|[6.5 Amp USB C Cable High-Speed Data and Charging] Our Type C To Type C Cable Perfect Match with All 60W 45W 30W 18W 15W USB-C Power Adapters, Support Pd 3.0 And Qc 3.0 Fast Charge for Your Devices. Data Transfer Speed Is Up To 480Mbps Of USB 2.0. Note: Not Support Video Transfer.|[USB C To USB C Fast Charging Cable 6Ft] This Newest USB C To C Cable Support Warp Charge For One plus 8T, One plus 9/9 Pro, Too Fast Charge For MacBook Air 13 Inch 2020/2019/2018, For MacBook Pro 13/15/16 Inch 2020/2019/2018/2017/2016, For iPad Mini 2021, For iPad Pro 12.9/11 Inch 2020, For Google Pixel 6/6 Pro/5/4A/4 Xl/4/3A Xl/3A/3 Xl/3/2 Xl/2, For Samsung Galaxy S21 Fe 5G/S20 Fe 5G/Note 20 Ultra/Note 20/S20/S20+/S20 Ultra, Galaxy Z Flip 3, Galaxy Z Fold 3, And More Devices.|[One plus 8T Warp Charge Cable] Wrapped in Premium Silicon Coating, High-Quality Pure Copper Core, Prolong Bending Lifespan. Both USB C Connectors are Designed with An Advanced Emark Chip for Higher Efficiency & Safer Charging for Your One plus 8T. Output Delivery At 6.5A 10V Max, 65% Charging Capacity Only Takes 30 Minutes, Saving Your Valued Time.|[What You Get] USB C Super-Fast Charging Cable and One Year Worry-Free Replacement! If You Have Any Issues, Please Don’t Hesitate to Contact Customer Service.",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,OnePlus,0,257,43,0.16731516858695844,5.298317366548036,6.907755278982137,6.3561076606958915,800.0,0.19919919720521326,0.5702005567277778,1.4808153185921875
